branch,stem,status,ct_out,mask_out,ct_shape,mask_shape,ct_dtype,mask_dtype,error
Normal Scans,20d97c7acd,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/20d97c7acd.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/20d97c7acd.npy,"(31, 512, 512)","(31, 512, 512)",float32,uint8,
Normal Scans,20f5b96779,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/20f5b96779.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/20f5b96779.npy,"(29, 512, 512)","(29, 512, 512)",float32,uint8,
Normal Scans,21a252f46e,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21a252f46e.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21a252f46e.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Normal Scans,21ae84d853,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21ae84d853.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21ae84d853.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,21b7625b82,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21b7625b82.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21b7625b82.npy,"(38, 512, 512)","(38, 512, 512)",float32,uint8,
Normal Scans,21b9c03d7b,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21b9c03d7b.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21b9c03d7b.npy,"(38, 512, 512)","(38, 512, 512)",float32,uint8,
Normal Scans,21bcec6249,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21bcec6249.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21bcec6249.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Normal Scans,21c35373b1,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21c35373b1.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21c35373b1.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,21e7c72664,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21e7c72664.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21e7c72664.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,21e801645b,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21e801645b.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21e801645b.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Normal Scans,21eb676ec1,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21eb676ec1.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21eb676ec1.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Normal Scans,21f27af189,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21f27af189.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21f27af189.npy,"(29, 512, 512)","(29, 512, 512)",float32,uint8,
Normal Scans,21f463b8be,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/21f463b8be.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/21f463b8be.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,22a0ae3fd2,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22a0ae3fd2.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22a0ae3fd2.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Normal Scans,22a2297bca,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22a2297bca.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22a2297bca.npy,"(38, 512, 512)","(38, 512, 512)",float32,uint8,
Normal Scans,22b0fc0f91,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22b0fc0f91.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22b0fc0f91.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,22b9ea4cb9,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22b9ea4cb9.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22b9ea4cb9.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Normal Scans,22c00bdac5,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22c00bdac5.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22c00bdac5.npy,"(29, 512, 512)","(29, 512, 512)",float32,uint8,
Normal Scans,22c79d6271,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22c79d6271.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22c79d6271.npy,"(31, 512, 512)","(31, 512, 512)",float32,uint8,
Normal Scans,22d5e52b01,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22d5e52b01.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22d5e52b01.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Normal Scans,22d609c9e5,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22d609c9e5.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22d609c9e5.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Normal Scans,22d6dfed97,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22d6dfed97.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22d6dfed97.npy,"(39, 512, 512)","(39, 512, 512)",float32,uint8,
Normal Scans,22e3a458db,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22e3a458db.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22e3a458db.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,22e7a4b9a4,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22e7a4b9a4.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22e7a4b9a4.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,22fcf53fdb,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22fcf53fdb.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22fcf53fdb.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Normal Scans,22fe8309da,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22fe8309da.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22fe8309da.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,22fee11ce3,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/22fee11ce3.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/22fee11ce3.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,23a82a24d6,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/23a82a24d6.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/23a82a24d6.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Normal Scans,23a8ecf56e,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/23a8ecf56e.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/23a8ecf56e.npy,"(31, 512, 512)","(31, 512, 512)",float32,uint8,
Normal Scans,23c0c339ad,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/23c0c339ad.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/23c0c339ad.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Normal Scans,23c70ffa6b,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/23c70ffa6b.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/23c70ffa6b.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Normal Scans,23cc739f06,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/23cc739f06.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/23cc739f06.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Normal Scans,23d08a7702,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/23d08a7702.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/23d08a7702.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,23d3f70839,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/23d3f70839.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/23d3f70839.npy,"(31, 512, 512)","(31, 512, 512)",float32,uint8,
Normal Scans,23e316aba1,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/23e316aba1.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/23e316aba1.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,23e49cfeeb,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/23e49cfeeb.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/23e49cfeeb.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Normal Scans,23ee36c7fb,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/23ee36c7fb.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/23ee36c7fb.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,24a75fc57f,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24a75fc57f.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24a75fc57f.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,24a8363ea1,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24a8363ea1.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24a8363ea1.npy,"(31, 512, 512)","(31, 512, 512)",float32,uint8,
Normal Scans,24b3405b5a,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24b3405b5a.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24b3405b5a.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Normal Scans,24b3795dcd,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24b3795dcd.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24b3795dcd.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Normal Scans,24b4523f3c,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24b4523f3c.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24b4523f3c.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Normal Scans,24b544d0d2,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24b544d0d2.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24b544d0d2.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Normal Scans,24b6080453,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24b6080453.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24b6080453.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,24beca50fd,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24beca50fd.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24beca50fd.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,24c9d326d2,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24c9d326d2.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24c9d326d2.npy,"(30, 512, 512)","(30, 512, 512)",float32,uint8,
Normal Scans,24ce14ffcf,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24ce14ffcf.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24ce14ffcf.npy,"(30, 512, 512)","(30, 512, 512)",float32,uint8,
Normal Scans,24d476ae01,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24d476ae01.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24d476ae01.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,24d5c1999b,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24d5c1999b.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24d5c1999b.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,24db29a50d,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24db29a50d.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24db29a50d.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,24dcf7e88f,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24dcf7e88f.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24dcf7e88f.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,24fbac56a2,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24fbac56a2.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24fbac56a2.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Normal Scans,24fe60db9f,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/24fe60db9f.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/24fe60db9f.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,25a2381612,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25a2381612.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25a2381612.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,25a36b04af,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25a36b04af.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25a36b04af.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,25aa5a6ba9,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25aa5a6ba9.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25aa5a6ba9.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Normal Scans,25aa7733b6,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25aa7733b6.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25aa7733b6.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Normal Scans,25bd57e335,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25bd57e335.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25bd57e335.npy,"(33, 512, 512)","(33, 512, 512)",float32,uint8,
Normal Scans,25bda59a27,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25bda59a27.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25bda59a27.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,25bdb113d2,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25bdb113d2.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25bdb113d2.npy,"(31, 512, 512)","(31, 512, 512)",float32,uint8,
Normal Scans,25d0b4476a,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25d0b4476a.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25d0b4476a.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,25d5804978,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25d5804978.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25d5804978.npy,"(35, 512, 512)","(35, 512, 512)",float32,uint8,
Normal Scans,25f9adebfb,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25f9adebfb.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25f9adebfb.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Normal Scans,25fb2e4338,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/25fb2e4338.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/25fb2e4338.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,26a5487c90,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26a5487c90.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26a5487c90.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Normal Scans,26a734a0f7,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26a734a0f7.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26a734a0f7.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,26b10e9f76,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26b10e9f76.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26b10e9f76.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Normal Scans,26b72bab13,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26b72bab13.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26b72bab13.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,26b89c8696,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26b89c8696.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26b89c8696.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Normal Scans,26ba443110,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26ba443110.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26ba443110.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,26d2925c13,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26d2925c13.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26d2925c13.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,26d3de1291,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26d3de1291.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26d3de1291.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,26d5b9a7d0,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26d5b9a7d0.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26d5b9a7d0.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Normal Scans,26d618967d,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26d618967d.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26d618967d.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,26e33ac21f,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26e33ac21f.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26e33ac21f.npy,"(34, 512, 512)","(34, 512, 512)",float32,uint8,
Normal Scans,26ea308f78,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26ea308f78.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26ea308f78.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Normal Scans,26ea5cf48e,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26ea5cf48e.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26ea5cf48e.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,26eca8e83a,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26eca8e83a.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26eca8e83a.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Normal Scans,26ecb609d8,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26ecb609d8.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26ecb609d8.npy,"(28, 512, 512)","(28, 512, 512)",float32,uint8,
Normal Scans,26ee32e2a5,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26ee32e2a5.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26ee32e2a5.npy,"(37, 512, 512)","(37, 512, 512)",float32,uint8,
Normal Scans,26f4b63211,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26f4b63211.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26f4b63211.npy,"(38, 512, 512)","(38, 512, 512)",float32,uint8,
Normal Scans,26f5a0f6ab,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26f5a0f6ab.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26f5a0f6ab.npy,"(36, 512, 512)","(36, 512, 512)",float32,uint8,
Normal Scans,26f6cef18c,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/26f6cef18c.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/26f6cef18c.npy,"(32, 512, 512)","(32, 512, 512)",float32,uint8,
Normal Scans,27c9f6afd9,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/27c9f6afd9.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/27c9f6afd9.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,27d263e518,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/27d263e518.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/27d263e518.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
Normal Scans,27e7af2b58,ok,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/ct_scans/27e7af2b58.npy,/content/work_ct_seg_1500_raw/CT-Seg-1500-Raw-NPY/Normal Scans/masks/27e7af2b58.npy,"(40, 512, 512)","(40, 512, 512)",float32,uint8,
