branch,case_id,status,ct_backend,mask_backend,ct_shape,mask_shape,ct_dtype,mask_dtype,ct_out,mask_out,error
Normal Scans,1f572f3186,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1f572f3186.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1f572f3186.npy,
Normal Scans,1f58f31ff5,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1f58f31ff5.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1f58f31ff5.npy,
Normal Scans,1f5f0f4742,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1f5f0f4742.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1f5f0f4742.npy,
Normal Scans,1f607033af,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1f607033af.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1f607033af.npy,
Normal Scans,1f85f7ea57,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1f85f7ea57.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1f85f7ea57.npy,
Normal Scans,1f88ec0031,ok,sitk,sitk,"(39, 3, 512, 512)","(39, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1f88ec0031.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1f88ec0031.npy,
Normal Scans,1f943c211a,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1f943c211a.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1f943c211a.npy,
Normal Scans,1f99cf703a,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1f99cf703a.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1f99cf703a.npy,
Normal Scans,1f9a11faef,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1f9a11faef.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1f9a11faef.npy,
Normal Scans,1faef68cb6,ok,sitk,sitk,"(29, 3, 512, 512)","(29, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1faef68cb6.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1faef68cb6.npy,
Normal Scans,1fbc326e69,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1fbc326e69.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1fbc326e69.npy,
Normal Scans,1fc2674cc4,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1fc2674cc4.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1fc2674cc4.npy,
Normal Scans,1fc411d578,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1fc411d578.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1fc411d578.npy,
Normal Scans,1fcc876e25,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1fcc876e25.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1fcc876e25.npy,
Normal Scans,1fd1bceead,ok,sitk,sitk,"(39, 3, 512, 512)","(39, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1fd1bceead.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1fd1bceead.npy,
Normal Scans,1fd9493668,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1fd9493668.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1fd9493668.npy,
Normal Scans,1fe08e8b85,ok,sitk,sitk,"(29, 3, 512, 512)","(29, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1fe08e8b85.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1fe08e8b85.npy,
Normal Scans,1fea209a30,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1fea209a30.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1fea209a30.npy,
Normal Scans,1ff136e8cb,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/1ff136e8cb.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/1ff136e8cb.npy,
Normal Scans,20b4ddb37c,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/20b4ddb37c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/20b4ddb37c.npy,
Normal Scans,20bfbad2cf,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/20bfbad2cf.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/20bfbad2cf.npy,
Normal Scans,20c39635aa,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/20c39635aa.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/20c39635aa.npy,
Normal Scans,20c8878b22,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/20c8878b22.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/20c8878b22.npy,
Normal Scans,20cf011966,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/20cf011966.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/20cf011966.npy,
Normal Scans,20d04b4e05,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/20d04b4e05.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/20d04b4e05.npy,
Normal Scans,20d97c7acd,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/20d97c7acd.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/20d97c7acd.npy,
Normal Scans,20f5b96779,ok,sitk,sitk,"(29, 3, 512, 512)","(29, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/20f5b96779.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/20f5b96779.npy,
Normal Scans,21a252f46e,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21a252f46e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21a252f46e.npy,
Normal Scans,21ae84d853,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21ae84d853.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21ae84d853.npy,
Normal Scans,21b7625b82,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21b7625b82.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21b7625b82.npy,
Normal Scans,21b9c03d7b,ok,sitk,sitk,"(38, 3, 512, 512)","(38, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21b9c03d7b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21b9c03d7b.npy,
Normal Scans,21bcec6249,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21bcec6249.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21bcec6249.npy,
Normal Scans,21c35373b1,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21c35373b1.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21c35373b1.npy,
Normal Scans,21e7c72664,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21e7c72664.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21e7c72664.npy,
Normal Scans,21e801645b,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21e801645b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21e801645b.npy,
Normal Scans,21eb676ec1,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21eb676ec1.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21eb676ec1.npy,
Normal Scans,21f27af189,ok,sitk,sitk,"(29, 3, 512, 512)","(29, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21f27af189.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21f27af189.npy,
Normal Scans,21f463b8be,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/21f463b8be.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/21f463b8be.npy,
Normal Scans,22a0ae3fd2,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22a0ae3fd2.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22a0ae3fd2.npy,
Normal Scans,22a2297bca,ok,sitk,sitk,"(38, 3, 512, 512)","(38, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22a2297bca.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22a2297bca.npy,
Normal Scans,22b0fc0f91,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22b0fc0f91.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22b0fc0f91.npy,
Normal Scans,22b9ea4cb9,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22b9ea4cb9.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22b9ea4cb9.npy,
Normal Scans,22c00bdac5,ok,sitk,sitk,"(29, 3, 512, 512)","(29, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22c00bdac5.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22c00bdac5.npy,
Normal Scans,22c79d6271,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22c79d6271.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22c79d6271.npy,
Normal Scans,22d5e52b01,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22d5e52b01.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22d5e52b01.npy,
Normal Scans,22d609c9e5,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22d609c9e5.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22d609c9e5.npy,
Normal Scans,22d6dfed97,ok,sitk,sitk,"(39, 3, 512, 512)","(39, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22d6dfed97.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22d6dfed97.npy,
Normal Scans,22e3a458db,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22e3a458db.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22e3a458db.npy,
Normal Scans,22e7a4b9a4,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22e7a4b9a4.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22e7a4b9a4.npy,
Normal Scans,22fcf53fdb,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22fcf53fdb.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22fcf53fdb.npy,
Normal Scans,22fe8309da,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22fe8309da.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22fe8309da.npy,
Normal Scans,22fee11ce3,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/22fee11ce3.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/22fee11ce3.npy,
Normal Scans,23a82a24d6,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/23a82a24d6.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/23a82a24d6.npy,
Normal Scans,23a8ecf56e,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/23a8ecf56e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/23a8ecf56e.npy,
Normal Scans,23c0c339ad,ok,sitk,sitk,"(37, 3, 512, 512)","(37, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/23c0c339ad.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/23c0c339ad.npy,
Normal Scans,23c70ffa6b,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/23c70ffa6b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/23c70ffa6b.npy,
Normal Scans,23cc739f06,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/23cc739f06.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/23cc739f06.npy,
Normal Scans,23d08a7702,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/23d08a7702.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/23d08a7702.npy,
Normal Scans,23d3f70839,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/23d3f70839.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/23d3f70839.npy,
Normal Scans,23e316aba1,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/23e316aba1.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/23e316aba1.npy,
Normal Scans,23e49cfeeb,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/23e49cfeeb.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/23e49cfeeb.npy,
Normal Scans,23ee36c7fb,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/23ee36c7fb.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/23ee36c7fb.npy,
Normal Scans,24a75fc57f,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24a75fc57f.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24a75fc57f.npy,
Normal Scans,24a8363ea1,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24a8363ea1.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24a8363ea1.npy,
Normal Scans,24b3405b5a,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24b3405b5a.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24b3405b5a.npy,
Normal Scans,24b3795dcd,ok,sitk,sitk,"(37, 3, 512, 512)","(37, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24b3795dcd.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24b3795dcd.npy,
Normal Scans,24b4523f3c,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24b4523f3c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24b4523f3c.npy,
Normal Scans,24b544d0d2,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24b544d0d2.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24b544d0d2.npy,
Normal Scans,24b6080453,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24b6080453.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24b6080453.npy,
Normal Scans,24beca50fd,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24beca50fd.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24beca50fd.npy,
Normal Scans,24c9d326d2,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24c9d326d2.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24c9d326d2.npy,
Normal Scans,24ce14ffcf,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24ce14ffcf.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24ce14ffcf.npy,
Normal Scans,24d476ae01,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24d476ae01.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24d476ae01.npy,
Normal Scans,24d5c1999b,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24d5c1999b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24d5c1999b.npy,
Normal Scans,24db29a50d,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24db29a50d.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24db29a50d.npy,
Normal Scans,24dcf7e88f,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24dcf7e88f.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24dcf7e88f.npy,
Normal Scans,24fbac56a2,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24fbac56a2.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24fbac56a2.npy,
Normal Scans,24fe60db9f,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/24fe60db9f.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/24fe60db9f.npy,
Normal Scans,25a2381612,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/25a2381612.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/25a2381612.npy,
Normal Scans,25a36b04af,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/25a36b04af.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/25a36b04af.npy,
Normal Scans,25aa5a6ba9,ok,sitk,sitk,"(37, 3, 512, 512)","(37, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/25aa5a6ba9.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/25aa5a6ba9.npy,
Normal Scans,25aa7733b6,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/25aa7733b6.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/25aa7733b6.npy,
Normal Scans,25bd57e335,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/ct_scans/25bd57e335.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Normal Scans/masks/25bd57e335.npy,
