source_dataset,original_stem,final_case_id,ct_src,mask_src,ct_dst,mask_dst
RSNA-Normal,1a5778261b,1a5778261b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1a5778261b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1a5778261b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1a5778261b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1a5778261b.nii.gz
RSNA-Normal,1a59e0db63,1a59e0db63,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1a59e0db63.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1a59e0db63.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1a59e0db63.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1a59e0db63.nii.gz
RSNA-Normal,1a63eecc3d,1a63eecc3d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1a63eecc3d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1a63eecc3d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1a63eecc3d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1a63eecc3d.nii.gz
RSNA-Normal,1a6792dd0b,1a6792dd0b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1a6792dd0b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1a6792dd0b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1a6792dd0b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1a6792dd0b.nii.gz
RSNA-Normal,1a7c7ecd50,1a7c7ecd50,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1a7c7ecd50.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1a7c7ecd50.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1a7c7ecd50.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1a7c7ecd50.nii.gz
RSNA-Normal,1a8a13c728,1a8a13c728,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1a8a13c728.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1a8a13c728.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1a8a13c728.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1a8a13c728.nii.gz
RSNA-Normal,1a9a481592,1a9a481592,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1a9a481592.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1a9a481592.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1a9a481592.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1a9a481592.nii.gz
RSNA-Normal,1aa3d4fa6c,1aa3d4fa6c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1aa3d4fa6c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1aa3d4fa6c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1aa3d4fa6c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1aa3d4fa6c.nii.gz
RSNA-Normal,1ab1af4225,1ab1af4225,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1ab1af4225.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1ab1af4225.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1ab1af4225.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1ab1af4225.nii.gz
RSNA-Normal,1ac8e73ca8,1ac8e73ca8,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1ac8e73ca8.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1ac8e73ca8.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1ac8e73ca8.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1ac8e73ca8.nii.gz
RSNA-Normal,1b31576e8c,1b31576e8c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b31576e8c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b31576e8c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b31576e8c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b31576e8c.nii.gz
RSNA-Normal,1b42f16ffc,1b42f16ffc,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b42f16ffc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b42f16ffc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b42f16ffc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b42f16ffc.nii.gz
RSNA-Normal,1b45c2621b,1b45c2621b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b45c2621b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b45c2621b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b45c2621b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b45c2621b.nii.gz
RSNA-Normal,1b5e6f6a5c,1b5e6f6a5c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b5e6f6a5c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b5e6f6a5c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b5e6f6a5c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b5e6f6a5c.nii.gz
RSNA-Normal,1b68c1ba74,1b68c1ba74,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b68c1ba74.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b68c1ba74.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b68c1ba74.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b68c1ba74.nii.gz
RSNA-Normal,1b6951d4ef,1b6951d4ef,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b6951d4ef.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b6951d4ef.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b6951d4ef.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b6951d4ef.nii.gz
RSNA-Normal,1b6c0761d1,1b6c0761d1,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b6c0761d1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b6c0761d1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b6c0761d1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b6c0761d1.nii.gz
RSNA-Normal,1b6f933f55,1b6f933f55,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b6f933f55.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b6f933f55.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b6f933f55.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b6f933f55.nii.gz
RSNA-Normal,1b8a025ee7,1b8a025ee7,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b8a025ee7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b8a025ee7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b8a025ee7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b8a025ee7.nii.gz
RSNA-Normal,1b8ac8435f,1b8ac8435f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b8ac8435f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b8ac8435f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b8ac8435f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b8ac8435f.nii.gz
RSNA-Normal,1b8cc3802f,1b8cc3802f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b8cc3802f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b8cc3802f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b8cc3802f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b8cc3802f.nii.gz
RSNA-Normal,1b8e021a8b,1b8e021a8b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b8e021a8b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b8e021a8b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b8e021a8b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b8e021a8b.nii.gz
RSNA-Normal,1b91188756,1b91188756,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1b91188756.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1b91188756.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1b91188756.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1b91188756.nii.gz
RSNA-Normal,1ba071c455,1ba071c455,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1ba071c455.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1ba071c455.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1ba071c455.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1ba071c455.nii.gz
RSNA-Normal,1ba376fedc,1ba376fedc,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1ba376fedc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1ba376fedc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1ba376fedc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1ba376fedc.nii.gz
RSNA-Normal,1bc47897b3,1bc47897b3,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1bc47897b3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1bc47897b3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1bc47897b3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1bc47897b3.nii.gz
RSNA-Normal,1bc8566455,1bc8566455,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1bc8566455.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1bc8566455.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1bc8566455.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1bc8566455.nii.gz
RSNA-Normal,1bcab0be02,1bcab0be02,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1bcab0be02.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1bcab0be02.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1bcab0be02.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1bcab0be02.nii.gz
RSNA-Normal,1be25102f7,1be25102f7,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1be25102f7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1be25102f7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1be25102f7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1be25102f7.nii.gz
RSNA-Normal,1bee211f2a,1bee211f2a,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1bee211f2a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1bee211f2a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1bee211f2a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1bee211f2a.nii.gz
RSNA-Normal,1bf6468f63,1bf6468f63,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1bf6468f63.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1bf6468f63.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1bf6468f63.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1bf6468f63.nii.gz
RSNA-Normal,1bf94b3125,1bf94b3125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1bf94b3125.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1bf94b3125.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1bf94b3125.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1bf94b3125.nii.gz
RSNA-Normal,1bf9be3f55,1bf9be3f55,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1bf9be3f55.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1bf9be3f55.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1bf9be3f55.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1bf9be3f55.nii.gz
RSNA-Normal,1c08de4a8a,1c08de4a8a,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c08de4a8a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c08de4a8a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c08de4a8a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c08de4a8a.nii.gz
RSNA-Normal,1c272ea70c,1c272ea70c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c272ea70c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c272ea70c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c272ea70c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c272ea70c.nii.gz
RSNA-Normal,1c2b008a03,1c2b008a03,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c2b008a03.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c2b008a03.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c2b008a03.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c2b008a03.nii.gz
RSNA-Normal,1c36a52f73,1c36a52f73,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c36a52f73.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c36a52f73.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c36a52f73.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c36a52f73.nii.gz
RSNA-Normal,1c408dbb30,1c408dbb30,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c408dbb30.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c408dbb30.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c408dbb30.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c408dbb30.nii.gz
RSNA-Normal,1c4f7f9de5,1c4f7f9de5,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c4f7f9de5.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c4f7f9de5.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c4f7f9de5.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c4f7f9de5.nii.gz
RSNA-Normal,1c52b630ce,1c52b630ce,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c52b630ce.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c52b630ce.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c52b630ce.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c52b630ce.nii.gz
RSNA-Normal,1c5a60af16,1c5a60af16,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c5a60af16.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c5a60af16.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c5a60af16.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c5a60af16.nii.gz
RSNA-Normal,1c64f41611,1c64f41611,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c64f41611.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c64f41611.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c64f41611.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c64f41611.nii.gz
RSNA-Normal,1c6883c138,1c6883c138,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c6883c138.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c6883c138.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c6883c138.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c6883c138.nii.gz
RSNA-Normal,1c6c035023,1c6c035023,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c6c035023.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c6c035023.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c6c035023.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c6c035023.nii.gz
RSNA-Normal,1c78e8dd92,1c78e8dd92,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c78e8dd92.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c78e8dd92.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c78e8dd92.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c78e8dd92.nii.gz
RSNA-Normal,1c7b3d0bea,1c7b3d0bea,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c7b3d0bea.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c7b3d0bea.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c7b3d0bea.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c7b3d0bea.nii.gz
RSNA-Normal,1c812a602f,1c812a602f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c812a602f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c812a602f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c812a602f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c812a602f.nii.gz
RSNA-Normal,1c8ae2fbc4,1c8ae2fbc4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c8ae2fbc4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c8ae2fbc4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c8ae2fbc4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c8ae2fbc4.nii.gz
RSNA-Normal,1c94676039,1c94676039,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/ct_scans/1c94676039.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/Sources Datasets/RSNA-Normal/masks/1c94676039.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/ct_scans/1c94676039.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/masks/1c94676039.nii.gz
