case_id,branch,source_dataset,file_ext,file_ext_current,file_ext_original_ct,file_ext_original_mask,ct_path,mask_path,status,reason
c9279c1877,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c9279c1877.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c9279c1877.nii.gz,kept,
c98bb600aa,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c98bb600aa.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c98bb600aa.nii.gz,kept,
c9a006f4cc,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c9a006f4cc.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c9a006f4cc.nii.gz,kept,
c9f572b2ba,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/c9f572b2ba.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/c9f572b2ba.nii.gz,kept,
ca31f86318,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ca31f86318.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ca31f86318.nii.gz,kept,
ca4396e9f4,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ca4396e9f4.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ca4396e9f4.nii.gz,kept,
cba7d5966e,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/cba7d5966e.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/cba7d5966e.nii.gz,kept,
cbbc4b6f11,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/cbbc4b6f11.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/cbbc4b6f11.nii.gz,kept,
cc519e5f25,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/cc519e5f25.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/cc519e5f25.nii.gz,kept,
cc923a7acd,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/cc923a7acd.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/cc923a7acd.nii.gz,kept,
cee8c7d733,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/cee8c7d733.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/cee8c7d733.nii.gz,kept,
ceed1296c1,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ceed1296c1.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ceed1296c1.nii.gz,kept,
cf84ffc14f,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/cf84ffc14f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/cf84ffc14f.nii.gz,kept,
cf93952124,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/cf93952124.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/cf93952124.nii.gz,kept,
d0ff1d6ce6,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/d0ff1d6ce6.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/d0ff1d6ce6.nii.gz,kept,
d11ef8c224,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/d11ef8c224.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/d11ef8c224.nii.gz,kept,
d42e1c78a1,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/d42e1c78a1.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/d42e1c78a1.nii.gz,kept,
d47b77d7ab,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/d47b77d7ab.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/d47b77d7ab.nii.gz,kept,
d5255356a3,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/d5255356a3.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/d5255356a3.nii.gz,kept,
d580615f5f,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/d580615f5f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/d580615f5f.nii.gz,kept,
d5a08cdc39,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/d5a08cdc39.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/d5a08cdc39.nii.gz,kept,
d8835e8ec3,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/d8835e8ec3.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/d8835e8ec3.nii.gz,kept,
d93a29f33e,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/d93a29f33e.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/d93a29f33e.nii.gz,kept,
dc61341c3c,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/dc61341c3c.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/dc61341c3c.nii.gz,kept,
dcbd3197b4,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/dcbd3197b4.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/dcbd3197b4.nii.gz,kept,
dd5044a8ac,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/dd5044a8ac.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/dd5044a8ac.nii.gz,kept,
ddfae03f30,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ddfae03f30.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ddfae03f30.nii.gz,kept,
de668efc13,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/de668efc13.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/de668efc13.nii.gz,kept,
df4e4ae0e6,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/df4e4ae0e6.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/df4e4ae0e6.nii.gz,kept,
dfa992b2c9,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/dfa992b2c9.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/dfa992b2c9.nii.gz,kept,
dfaf046d38,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/dfaf046d38.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/dfaf046d38.nii.gz,kept,
dfd5e4e007,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/dfd5e4e007.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/dfd5e4e007.nii.gz,kept,
e0c222c7dd,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e0c222c7dd.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e0c222c7dd.nii.gz,kept,
e0f7f0d989,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e0f7f0d989.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e0f7f0d989.nii.gz,kept,
e305315785,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e305315785.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e305315785.nii.gz,kept,
e4e0813183,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e4e0813183.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e4e0813183.nii.gz,kept,
e4f6609ce1,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e4f6609ce1.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e4f6609ce1.nii.gz,kept,
e62ef56058,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e62ef56058.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e62ef56058.nii.gz,kept,
e634283451,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e634283451.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e634283451.nii.gz,kept,
e67d30d179,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e67d30d179.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e67d30d179.nii.gz,kept,
e78689a0f3,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e78689a0f3.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e78689a0f3.nii.gz,kept,
e7ee57d239,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e7ee57d239.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e7ee57d239.nii.gz,kept,
e8fe9ef6f2,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e8fe9ef6f2.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e8fe9ef6f2.nii.gz,kept,
e957da868d,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e957da868d.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e957da868d.nii.gz,kept,
e9d4bdd5cb,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/e9d4bdd5cb.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/e9d4bdd5cb.nii.gz,kept,
eb6ac657a6,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/eb6ac657a6.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/eb6ac657a6.nii.gz,kept,
ed1628c2a5,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ed1628c2a5.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ed1628c2a5.nii.gz,kept,
ee4d47bbbd,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ee4d47bbbd.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ee4d47bbbd.nii.gz,kept,
eeac1dfa77,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/eeac1dfa77.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/eeac1dfa77.nii.gz,kept,
eeddc20f03,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/eeddc20f03.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/eeddc20f03.nii.gz,kept,
f1994421cc,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/f1994421cc.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/f1994421cc.nii.gz,kept,
f1ac06a042,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/f1ac06a042.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/f1ac06a042.nii.gz,kept,
f2851197f8,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/f2851197f8.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/f2851197f8.nii.gz,kept,
f2a6636a59,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/f2a6636a59.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/f2a6636a59.nii.gz,kept,
f3366c7295,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/f3366c7295.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/f3366c7295.nii.gz,kept,
f392baaac2,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/f392baaac2.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/f392baaac2.nii.gz,kept,
f3fb7e5b57,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/f3fb7e5b57.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/f3fb7e5b57.nii.gz,kept,
f4b654ed35,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/f4b654ed35.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/f4b654ed35.nii.gz,kept,
f538440e3c,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/f538440e3c.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/f538440e3c.nii.gz,kept,
fb285c7341,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/fb285c7341.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/fb285c7341.nii.gz,kept,
fba0776067,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/fba0776067.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/fba0776067.nii.gz,kept,
fbdb477ca1,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/fbdb477ca1.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/fbdb477ca1.nii.gz,kept,
fcb4495bb5,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/fcb4495bb5.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/fcb4495bb5.nii.gz,kept,
fd355e15fb,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/fd355e15fb.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/fd355e15fb.nii.gz,kept,
fe7dab2602,segmented,HemSeg500,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/fe7dab2602.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/fe7dab2602.nii.gz,kept,
ff81fa79d6,segmented,HemSeg500,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/ff81fa79d6.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/ff81fa79d6.nii.gz,kept,
001,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/001.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/001.nii.gz,kept,
002,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/002.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/002.nii.gz,kept,
003,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/003.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/003.nii.gz,kept,
004,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/004.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/004.nii.gz,kept,
005,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/005.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/005.nii.gz,kept,
006,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/006.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/006.nii.gz,kept,
007,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/007.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/007.nii.gz,kept,
008,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/008.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/008.nii.gz,kept,
009,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/009.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/009.nii.gz,kept,
010,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/010.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/010.nii.gz,kept,
011,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/011.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/011.nii.gz,kept,
012,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/012.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/012.nii.gz,kept,
013,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/013.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/013.nii.gz,kept,
014,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/014.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/014.nii.gz,kept,
015,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/015.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/015.nii.gz,kept,
016,segmented,INSTANCE2022,nii.gz,nii.gz,nii.gz,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/ct_scans/016.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Segmented Scans/masks/016.nii.gz,kept,
